id,source,short_name,title,doc_type,url,published_date,local_path,sha256,downloaded_at,status
ESMA70-156-4717,esma,esma_esma70_156_4717,Guidelines on Settlement Fails Reporting under Article 7(1) of CSDR,guideline,https://www.esma.europa.eu/sites/default/files/library/esma70-156-4717_guidelines_on_settlement_fails_reporting.pdf,2022-06-02,docs/guidance/esma/esma_esma70_156_4717.pdf,f5da088208bd66687b2b08e6ff78b6f4a21f862fe2bfd15e7b89dc15d1d0c5b7,2026-04-24T22:45:38.272926+00:00,ok
ESMA70-151-2906,esma,esma_esma70_151_2906,Guidelines on standardised procedures and messaging protocols used between investment firms and their professional clients under Article 6(2) of CSDR,guideline,https://www.esma.europa.eu/sites/default/files/library/esma70-151-2906_guidelines_on_csdr_art_6_en.pdf,2018-05-25,docs/guidance/esma/esma_esma70_151_2906.pdf,fd982a83a6f940e61111e8b7cb56c1807c03a272570d16016ec96512d7f55ddd,2026-04-24T22:45:41.206876+00:00,ok
esma:esma_guidelines_on_the_validation_and_review_of_credit_rating_agencie,esma,esma_guidelines_on_the_validation_and_review_of_credit_rating_agencie,Guidelines on the validation and review of Credit Rating Agencies' methodologies,guideline,https://www.esma.europa.eu/sites/default/files/library/2016-1575_guidelines_on_cras_methodologies_1.pdf,2017-05-23,docs/guidance/esma/esma_guidelines_on_the_validation_and_review_of_credit_rating_agencie.pdf,0c57702f19b3c95571d5f9cd8b9014fc64d90da723116dda2aa0df0d6aa24f3e,2026-04-24T22:45:44.299829+00:00,ok
esma:esma_guidelines_on_periodic_information_to_be_submitted_to_esma_by_cr,esma,esma_guidelines_on_periodic_information_to_be_submitted_to_esma_by_cr,Guidelines on periodic information to be submitted to ESMA by Credit Rating Agencies,guideline,https://www.esma.europa.eu/sites/default/files/library/2015/11/2015-609.pdf,2015-08-23,docs/guidance/esma/esma_guidelines_on_periodic_information_to_be_submitted_to_esma_by_cr.pdf,9b3461fd6a3af1f6f2e72493bb2a33a26f72158aaaf03b612a48a0a6f33f4de2,2026-04-24T22:45:45.734046+00:00,ok
esma:esma_guidelines_on_the_submission_of_periodic_information_to_esma_by,esma,esma_guidelines_on_the_submission_of_periodic_information_to_esma_by,Guidelines on the submission of periodic information to ESMA by Credit Rating Agencies -2d edition,guideline,https://www.esma.europa.eu/sites/default/files/library/esma_33-9-295_guidelines_on_the_submission_of_periodic_information_to_esma_by_credit_rating_agencies_.pdf,2021-06-07,docs/guidance/esma/esma_guidelines_on_the_submission_of_periodic_information_to_esma_by.pdf,d87ec51f997c35679e0b006b2c0064d58a65bcb9f42dea1d769e90d6627ca8cf,2026-04-24T22:45:48.807111+00:00,ok
ESMA33-9-320,esma,esma_esma33_9_320,Guidelines on Disclosure Requirements Applicable to Credit Ratings,guideline,https://www.esma.europa.eu/sites/default/files/library/esma33-9-320_guidelines_on_disclosure_requirements_applicable_to_cras.pdf,2020-03-30,docs/guidance/esma/esma_esma33_9_320.pdf,25671e27112b5d83e90369dc5d15dbaf9b527d59f594c9a9db862801c300a684,2026-04-24T22:45:51.761755+00:00,ok
esma:esma_guidelines_and_recommendations_on_the_scope_of_the_cra_regulatio,esma,esma_guidelines_and_recommendations_on_the_scope_of_the_cra_regulatio,Guidelines and Recommendations on the Scope of the CRA Regulation,guideline,https://www.esma.europa.eu/sites/default/files/library/2015/11/2013-720_guidelines_and_rec_on_cra_regulation_scope.pdf,2013-10-01,docs/guidance/esma/esma_guidelines_and_recommendations_on_the_scope_of_the_cra_regulatio.pdf,4fe228d7f200b234259a3d0c4f6c913f4595f459061b0d17b538f54f149a1898,2026-04-24T22:45:54.790625+00:00,ok
esma:esma_guidelines_and_recommendations_cooperation_including_delegation,esma,esma_guidelines_and_recommendations_cooperation_including_delegation,"Guidelines and Recommendations: Cooperation including delegation between ESMA, the competent authorities and the sectoral competent authorities under Regulation (EU) No 513/2011 on credit rating agencies",guideline,https://www.esma.europa.eu/sites/default/files/library/2015/11/2011-188.pdf,2011-10-06,docs/guidance/esma/esma_guidelines_and_recommendations_cooperation_including_delegation.pdf,7f17647dfad7554998e387d821fab9fa4f5005200fc860d591c63dcfa1c1210d,2026-04-24T22:45:56.268077+00:00,ok
ESMA33-9-282,esma,esma_esma33_9_282,"Guidelines on the application of the endorsement regime under Article 4(3) of the Credit Rating Agencies Regulation – supplementary guidance on how to assess if a requirement is “as stringent as” the  requirements
set out in CRAR
[Updated]",guideline,https://www.esma.europa.eu/sites/default/files/library/esma33-9-282_guidelines_on_the_endorsement_regime_for_cras.pdf,2019-01-01,docs/guidance/esma/esma_esma33_9_282.pdf,59fad3974f7c66c75bfb69ca2c1bc97dced86aad4ca3d44a5f538e0bdc72ef69,2026-04-24T22:45:59.276647+00:00,ok
ESMA80-416-203,esma,esma_esma80_416_203,Guidelines on Disclosure Requirements for Initial Reviews and Preliminary Ratings,guideline,https://www.esma.europa.eu/sites/default/files/2023-06/ESMA80-416-203_Guidelines_on_Disclosure_Requirements_for_Initial_Reviews_and_Preliminary_Ratings.pdf,2022-07-01,docs/guidance/esma/esma_esma80_416_203.pdf,6f35c91b5117f528230fcac87dca8e5d4abb58c3c531fafa004cc00cabeaf846,2026-04-24T22:46:02.266820+00:00,ok
esma:esma_guidelines_on_internal_control_for_cras,esma,esma_guidelines_on_internal_control_for_cras,Guidelines on Internal Control for CRAs,guideline,https://www.esma.europa.eu/sites/default/files/library/esma_33-9-371_guidelines_on_internal_control_for_cras.pdf,2021-07-01,docs/guidance/esma/esma_guidelines_on_internal_control_for_cras.pdf,1322ef9602018edf2502bc9a5acd5b36e7a9330b5994dc2390f659d0541d1fb4,2026-04-24T22:46:05.296553+00:00,ok
ESMA70-460-213,esma,esma_esma70_460_213,"Guidelines on standard forms, formats and templates to apply for permission to operate a DLT Market Infrastructure",guideline,https://www.esma.europa.eu/sites/default/files/library/ESMA70-460-213_DLTR_GLs_on_application_standard_forms_formats_templates.pdf,2023-03-23,docs/guidance/esma/esma_esma70_460_213.pdf,b7f142711d2cb9771b96f73329375480eae4250f783c43c2210f7b34920ac5dc,2026-04-24T22:46:08.327027+00:00,ok
esma:esma_joint_guidelines_on_oversight_cooperation_under_dora,esma,esma_joint_guidelines_on_oversight_cooperation_under_dora,Joint Guidelines on oversight cooperation under DORA,guideline,https://www.esma.europa.eu/sites/default/files/2024-11/JC-GL-2024-36_Guidelines_on_DORA_oversight_cooperation.pdf,2025-01-17,docs/guidance/esma/esma_joint_guidelines_on_oversight_cooperation_under_dora.pdf,9dad844fb0998e546bae25df423e72fbf071d821ccad578763e159e106e29e66,2026-04-24T22:46:09.842060+00:00,ok
esma:esma_joint_guidelines_on_the_estimation_of_aggregated_annual_costs_an,esma,esma_joint_guidelines_on_the_estimation_of_aggregated_annual_costs_an,Joint Guidelines on the estimation of aggregated annual costs and losses caused by major ICT-related incidents under Regulation,guideline,https://www.esma.europa.eu/sites/default/files/2025-03/JC_2024_34_Guidelines_on_the_estimation_of_aggregated_annual_costs_and_losses_caused_by_major_ICT-related_incidents.pdf,2025-01-17,docs/guidance/esma/esma_joint_guidelines_on_the_estimation_of_aggregated_annual_costs_an.pdf,f337b462ad7081092173a98d4c0b64f6038e25b6e925fa31a72adc91067b13e4,2026-04-24T22:46:12.806923+00:00,ok
ESMA70-151-3431,esma,esma_esma70_151_3431,Guidelines and Recommendations regarding written agreements between members of CCP colleges,guideline,https://www.esma.europa.eu/sites/default/files/library/esma70-151-3431_guidelines_on_written_agreements_between_members_of_ccp_colleges.pdf,2021-07-01,docs/guidance/esma/esma_esma70_151_3431.pdf,39b9cd4396d0d8e1d6676f7e4d228704821ad6f4d2552990adacb4d9fdcb99fa,2026-04-24T22:46:14.508775+00:00,ok
esma:esma_guidelines_and_recommendations_for_establishing_consistent_effic,esma,esma_guidelines_and_recommendations_for_establishing_consistent_effic,"Guidelines and Recommendations for establishing consistent, efficient and effective assessments of interoperability arrangements",guideline,https://www.esma.europa.eu/sites/default/files/library/2015/11/esma_guidelines_u_recommendations_on_interoperability_arrangements_-_as_approved_by_bos_20130314.pdf,2013-06-10,docs/guidance/esma/esma_guidelines_and_recommendations_for_establishing_consistent_effic.pdf,e6f18690a2d4026e53c2e5f3560114b2832dbb1973b7a06dc30e9c2ff0b2214b,2026-04-24T22:46:15.841262+00:00,ok
ESMA70-151-1116,esma,esma_esma70_151_1116,Guidelines on  transfer of data between TRs (ESMA70-151-1116) under EMIR and SFTR,guideline,https://www.esma.europa.eu/sites/default/files/library/esma70-151-1116_guidelines_on_transfer_of_data_between_trs.pdf,2017-10-16,docs/guidance/esma/esma_esma70_151_1116.pdf,4c634197d43a8c21f6e3469d0e9ebe19e930695e475451d1fbecd34035152965,2026-04-24T22:46:19.008524+00:00,ok
ESMA74-362-2351,esma,esma_esma74_362_2351,Guidelines on  transfer of data between TRs under EMIR and SFTR,guideline,https://www.esma.europa.eu/sites/default/files/2024-01/ESMA74-362-2351_Guidelines_on_data_transfer_between_trade_repositories_EMIR_SFTR.pdf,2022-10-03,docs/guidance/esma/esma_esma74_362_2351.pdf,b96534241a25e86d6d02fe50848e41927bd1446f2133adfec53db92af6b4961e,2026-04-24T22:46:20.460432+00:00,ok
ESMA70-151-1439,esma,esma_esma70_151_1439,Guidelines on CCP conflicts of interest management,guideline,https://www.esma.europa.eu/sites/default/files/library/esma70-151-1439_guidelines_on_ccp_conflict_of_interest_management.pdf,2019-06-05,docs/guidance/esma/esma_esma70_151_1439.pdf,7bd3cf0216e406c22c96d73d174cafc95deb299a24607b2209de8101cb9b8bd7,2026-04-24T22:46:23.502396+00:00,ok
ESMA70-151-1350,esma,esma_esma70_151_1350,Guidelines on position calculation under EMIR,guideline,https://www.esma.europa.eu/sites/default/files/library/esma70-151-1350_guidelines_on_position_calculation_by_trs_under_emir.pdf,2018-12-03,docs/guidance/esma/esma_esma70_151_1350.pdf,134b19f6ba53dcf00b784c653a36c2376c4deb99e9302e7320c5600a4004e992,2026-04-24T22:46:26.471795+00:00,ok
ESMA70-151-1496,esma,esma_esma70_151_1496,Guidelines on Anti-Procyclicality Margin Measures for Central Counterparties,guideline,https://www.esma.europa.eu/sites/default/files/library/esma70-151-1496_guidelines_on_ccp_apc_margin_measures.pdf,2018-12-03,docs/guidance/esma/esma_esma70_151_1496.pdf,447cd20a24c6ccb87b98445e02f9c0c94374210b9ced9b6fa4cf911b024c7f19,2026-04-24T22:46:29.481164+00:00,ok
ESMA91-372-1704,esma,esma_esma91_372_1704,"Guidelines further specifying the circumstances for temporary restrictions in
case of a significant non-default event in accordance with Article 45a of EMIR",guideline,https://www.esma.europa.eu/sites/default/files/2023-06/ESMA91-372-1704_Final_GLs_on_Restrictions_Article_87_CCPRRR_-_45a_of_EMIR.pdf,2023-08-02,docs/guidance/esma/esma_esma91_372_1704.pdf,62367f7b6439e6312f4589461fe1b5f108861cb435e36d8299220ed85ba9ba4c,2026-04-24T22:46:32.504275+00:00,ok
ESMA74-362-2281,esma,esma_esma74_362_2281,Guidelines for reporting of derivative contracts under Article 9 of EMIR,guideline,https://www.esma.europa.eu/sites/default/files/2023-10/ESMA74-362-2281_Guidelines_EMIR_REFIT.pdf,2024-04-29,docs/guidance/esma/esma_esma74_362_2281.pdf,76b3095311d5466f925750641c31c99781d51a41381e6f035c4b7a49c217ca8b,2026-04-24T22:46:35.598028+00:00,ok
ESMA70-151-3374,esma,esma_esma70_151_3374,Guidelines on common procedures and methodologies on supervisory review and evaluation process of CCPs under Article 21 of EMIR,guideline,https://www.esma.europa.eu/sites/default/files/library/esma70-151-3374_guidelines_on_supervisory_review_and_evaluation_process_of_ccps_under_emir_art._21.pdf,2022-05-10,docs/guidance/esma/esma_esma70_151_3374.pdf,ade78c0aa30e39d897244a6d37a93f72e1896e204804f6ec2f004b626241fa27,2026-04-24T22:46:38.505059+00:00,ok
esma:esma_joint_guidelines_on_the_system_established_by_the_european_super,esma,esma_joint_guidelines_on_the_system_established_by_the_european_super,Joint Guidelines on the system established by the European Supervisory Authorities for the exchange of information relevant to fit and proper assessments,guideline,https://www.esma.europa.eu/sites/default/files/2025-02/JC_2024_88__ESAs_FPS_CG_Joint_GLs_Final_Report__EN.pdf,2025-02-17,docs/guidance/esma/esma_joint_guidelines_on_the_system_established_by_the_european_super.pdf,cf9a0f253f9b7e15b2e1a1002b78dcf45803af0c165df195b51eb268abc6f257,2026-04-24T22:46:41.532581+00:00,ok
esma:esma_guidelines_for_persons_receiving_market_soundings,esma,esma_guidelines_for_persons_receiving_market_soundings,Guidelines for persons receiving market soundings,guideline,https://www.esma.europa.eu/sites/default/files/library/2016-1477_mar_guidelines_-_market_soundings.pdf,2017-01-10,docs/guidance/esma/esma_guidelines_for_persons_receiving_market_soundings.pdf,34801cbc3c2cd89b6a174c03e1124945ab7df7f080d7c3fc6315fb403995f4d3,2026-04-24T22:46:44.544234+00:00,ok
esma:esma_guidelines_on_legitimate_interests_of_issuers_to_delay_disclosur,esma,esma_guidelines_on_legitimate_interests_of_issuers_to_delay_disclosur,"Guidelines on legitimate interests of issuers to delay disclosure of inside information and situations in which the delay of disclosure is likely to mislead the public
[superseded by guidelines ESMA70-159-4966]",guideline,https://www.esma.europa.eu/sites/default/files/library/2016-1478_mar_guidelines_-_legitimate_interests.pdf,2016-12-20,docs/guidance/esma/esma_guidelines_on_legitimate_interests_of_issuers_to_delay_disclosur.pdf,a5a7b4478acd976f66f2546bdf4f48caa2bf829ee4668374c1e9e6349d7eea5a,2026-04-24T22:46:47.566795+00:00,ok
ESMA70-156-4966,esma,esma_esma70_156_4966,Guidelines on delay in the disclosure of inside information and interactions with prudential supervision,guideline,https://www.esma.europa.eu/sites/default/files/library/esma70-156-4966_mar_gls-delay_in_the_disclosure_of_inside_information.pdf,2022-06-13,docs/guidance/esma/esma_esma70_156_4966.pdf,d0b2fe0e873ba760e5f9deab6af6242eaa8f44a3dbc8960de7bdafeee0ae0bd7,2026-04-24T22:46:50.603238+00:00,ok
esma:esma_guidelines_on_mar_information_relating_to_commodity_derivatives,esma,esma_guidelines_on_mar_information_relating_to_commodity_derivatives,Guidelines on MAR - information relating to commodity derivatives markets or related spot markets for the purpose of the definition of inside information on commodity derivatives,guideline,https://www.esma.europa.eu/sites/default/files/library/esma-2016-1480_mar_guidelines_on_commodity_derivatives.pdf,2017-03-17,docs/guidance/esma/esma_guidelines_on_mar_information_relating_to_commodity_derivatives.pdf,b0cd779b7ef0d37046f5c5ed0a546af5896680ba5355173894f2241dd969c1b1,2026-04-24T22:46:53.584438+00:00,ok
ESMA75-223375936-6132,esma,esma_esma75_223375936_6132,Guidelines on maintenance of systems and security access protocols under MiCA,guideline,https://www.esma.europa.eu/sites/default/files/2025-02/ESMA75-223375936-6132_Guidelines_on_maintenance_of_systems_and_security_access_protocols_under_MiCA.pdf,2025-04-27,docs/guidance/esma/esma_esma75_223375936_6132.pdf,998e154634f1b6c4c4bc02daeef0615e868e6878e344580fc1c3d0868531bf5f,2026-04-24T22:46:55.063486+00:00,ok
ESMA35-1872330276-2032,esma,esma_esma35_1872330276_2032,Guidelines on Transfer services for crypto-assets under MiCA,guideline,https://www.esma.europa.eu/sites/default/files/2025-02/ESMA35-1872330276-2032_Guidelines_on_transfer_services_for_crypto-assets_under_MiCA.pdf,2025-04-27,docs/guidance/esma/esma_esma35_1872330276_2032.pdf,dd6ab0d81d9f458cadb831251382a8c3978ac32833fcfcb21bbfe6ac55f01c88,2026-04-24T22:46:58.177565+00:00,ok
esma:esma_guidelines_on_explanations_and_opinions_and_the_standardised_tes,esma,esma_guidelines_on_explanations_and_opinions_and_the_standardised_tes,"Guidelines on explanations and opinions, and the standardised test for crypto-assets under MiCA",guideline,https://www.esma.europa.eu/sites/default/files/2025-03/JC_2024_28_Guidelines_on_explanations_and_opinions__and_the_standardised_test_for_crypto-assets_under_MiCA.pdf,2025-05-12,docs/guidance/esma/esma_guidelines_on_explanations_and_opinions_and_the_standardised_tes.pdf,66c434dee66540bb3cfedeab4421958d9d334179b859330aa0841843af66432c,2026-04-24T22:47:01.108254+00:00,ok
ESMA75453128700-1323,esma,esma_esma75453128700_1323,Guidelines on the conditions and criteria for the qualification of crypto-assets as financial instruments,guideline,https://www.esma.europa.eu/sites/default/files/2025-03/ESMA75453128700-1323_Guidelines_on_the_conditions_and_criteria_for_the_qualification_of_CAs_as_FIs.pdf,2025-05-18,docs/guidance/esma/esma_esma75453128700_1323.pdf,0a8e6ab868de6a5b58450722dc917af1eca8edfcdd72d1854794b0acaf3bbd87,2026-04-24T22:47:02.630287+00:00,ok
ESMA35-1872330276-2031,esma,esma_esma35_1872330276_2031,Guidelines on certain aspects of the suitability requirements and format of the periodic statement for portfolio management activities under MiCA,guideline,https://www.esma.europa.eu/sites/default/files/2025-03/ESMA35-1872330276-2031_Guidelines_on_suitability_and_periodic_statement_MiCA.pdf,2025-05-25,docs/guidance/esma/esma_esma35_1872330276_2031.pdf,4be6d2488c52718275b941e6652fe76478a6844351d917b14aed4a9c86a7ac9c,2026-04-24T22:47:04.095640+00:00,ok
ESMA75-453128700-1039,esma,esma_esma75_453128700_1039,Guidelines on supervisory practices for competent authorities to prevent and detect market abuse under the Markets in Crypto Assets Regulation (MiCA),guideline,https://www.esma.europa.eu/sites/default/files/2025-07/ESMA75-453128700-1039_Guidelines_on_supervisory_practices_to_prevent_and_detect_market_abuse__MiCA_.pdf,2025-10-09,docs/guidance/esma/esma_esma75_453128700_1039.pdf,8f4a11d9fbf08bcf68aef89f4b62f05ad647c31b5b604ade457ca418c2135b6c,2026-04-24T22:47:07.105821+00:00,ok
ESMA35-24871704-2922,esma,esma_esma35_24871704_2922,Guidelines for the criteria on the assessment of knowledge and competence under the Markets in Crypto Assets Regulation (MiCA),guideline,https://www.esma.europa.eu/sites/default/files/2026-01/ESMA35-24871704-2922_Guidelines_for_the_criteria_on_the_assessment_of_knowledge_and_competence_under_MiCA.pdf,2026-07-28,docs/guidance/esma/esma_esma35_24871704_2922.pdf,9d86ffbd9ba303e612bfd5fe114537f2271c9dd4fbe2801c755a8fdddd806674,2026-04-24T22:47:08.609793+00:00,ok
esma:esma_guidelines_on_the_application_of_the_definitions_in_sections_c6,esma,esma_guidelines_on_the_application_of_the_definitions_in_sections_c6,Guidelines on the application of the definitions in Sections C6 and C7 of Annex I of Directive 2004/39/EC (MiFID),guideline,https://www.esma.europa.eu/sites/default/files/library/2015/10/esma-2015-1341_en.pdf,2015-08-07,docs/guidance/esma/esma_guidelines_on_the_application_of_the_definitions_in_sections_c6.pdf,d6d83a30e6765b65dbe2a7607797f92a38df35acf4d36ecb3e76df09d7416ed4,2026-04-24T22:47:11.636821+00:00,ok
esma:esma_guidelines_on_certain_aspects_of_the_mifid_compliance_function_r,esma,esma_guidelines_on_certain_aspects_of_the_mifid_compliance_function_r,Guidelines on certain aspects of the MiFID compliance function requirements,guideline,https://www.esma.europa.eu/sites/default/files/library/guidelines_on_certain_aspects_of_mifid_ii_compliance_function_requirements.pdf,2013-01-29,docs/guidance/esma/esma_guidelines_on_certain_aspects_of_the_mifid_compliance_function_r.pdf,6cd3e74d24364f6d1d2ec022a3041018c2bad1b8b3b10707187c8ca0a737068d,2026-04-24T22:47:14.806211+00:00,ok
ESMA35-43-1163,esma,esma_esma35_43_1163_1,Guidelines on certain aspects of the MiFID II suitability requirements,guideline,https://www.esma.europa.eu/sites/default/files/library/esma35-43-1163_guidelines_on_certain_aspects_of_mifid_ii_suitability_requirements_0.pdf,2019-01-05,docs/guidance/esma/esma_esma35_43_1163_1.pdf,93e6fee3177671889281f86b5343bb33c60b027b7411e26ff21e4bd033a5c599,2026-04-24T22:47:46.225105+00:00,ok
ESMA70-156-4263,esma,esma_esma70_156_4263,"Withdrawn
Guidelines on the MiFIDII/MiFIR obligations on market data",guideline,https://www.esma.europa.eu/sites/default/files/library/esma70-156-4263_guidelines_mifid_ii_mifir_obligations_on_market_data.pdf,2021-01-01,docs/guidance/esma/esma_esma70_156_4263.pdf,bafe2525979f11929292609fc18ae190dd0cfdaaa1e55461091ddac9e32cfe0e,2026-04-24T22:47:20.711529+00:00,ok
esma:esma_guidelines_on_the_application_of_c6_and_c7_of_annex_1_of_mifid_i,esma,esma_guidelines_on_the_application_of_c6_and_c7_of_annex_1_of_mifid_i,Guidelines on the application of C6 and C7 of Annex 1 of MiFID II,guideline,https://www.esma.europa.eu/sites/default/files/library/esma-70-156-869_guidelines_on_c6_c7_application_of_mifid_ii_annex_1.pdf,2019-08-05,docs/guidance/esma/esma_guidelines_on_the_application_of_c6_and_c7_of_annex_1_of_mifid_i.pdf,3b904652f92d42e83fc171f98d5d2132240b0fbdaa0c4888532337a5fd0dae7b,2026-04-24T22:47:23.707421+00:00,ok
esma:esma_guidelines_on_cross_selling_practices_under_mifid_ii,esma,esma_guidelines_on_cross_selling_practices_under_mifid_ii,Guidelines on Cross-Selling Practices under MiFID II,guideline,https://www.esma.europa.eu/sites/default/files/library/2016-574_en_guidelines_on_cross-selling_practices.pdf,,docs/guidance/esma/esma_guidelines_on_cross_selling_practices_under_mifid_ii.pdf,f792bd03c8a173ead1de1bb1a7255ce7d869c344f2ed202741e194f55efb915e,2026-04-24T22:47:26.732145+00:00,ok
esma:esma_guidelines_on_complex_debt_instruments_and_structured_deposits,esma,esma_guidelines_on_complex_debt_instruments_and_structured_deposits,Guidelines on complex debt instruments and structured deposits,guideline,https://www.esma.europa.eu/sites/default/files/library/2015-1787_-_guidelines_on_complex_debt_instruments_and_structured_deposits.pdf,,docs/guidance/esma/esma_guidelines_on_complex_debt_instruments_and_structured_deposits.pdf,d656bcb5c8afa78c29e9e712a79bf53ac5f45ac65a576e9548548b05c0aa3223,2026-04-24T22:47:29.701809+00:00,ok
esma:esma_guidelines_transaction_reporting_order_record_keeping_and_clock,esma,esma_guidelines_transaction_reporting_order_record_keeping_and_clock,"Guidelines: Transaction reporting, order record keeping and clock synchronisation under MiFID II",guideline,https://www.esma.europa.eu/sites/default/files/library/2016-1452_guidelines_mifid_ii_transaction_reporting.pdf,,docs/guidance/esma/esma_guidelines_transaction_reporting_order_record_keeping_and_clock.pdf,0ce8b88bb2944b4b0e0603d0376ac8836e7aea25789c4e02aaa578e8191f0635,2026-04-24T22:47:33.014928+00:00,ok
ESMA70-872942901-63,esma,esma_esma70_872942901_63,Guidelines on the calibration of the circuit breakers and publication of tradings halts under MiFID II,guideline,https://www.esma.europa.eu/sites/default/files/library/esma70-872942901-63_mifid_ii_guidelines_on_trading_halts.pdf,2018-01-03,docs/guidance/esma/esma_esma70_872942901_63.pdf,65890d2e369708e47a338eb5e598cf08e97b5eee44b57406e0c3e5fa9d7add88,2026-04-24T22:47:35.779286+00:00,ok
ESMA70-154-271,esma,esma_esma70_154_271,Guidelines on the management body of market operators and data reporting services providers,guideline,https://www.esma.europa.eu/sites/default/files/library/esma70-154-271_guidelines_on_the_management_body_of_market_operators_and_data_reporting_services_providers_.pdf,2018-01-03,docs/guidance/esma/esma_esma70_154_271.pdf,0e33d58e8ea28e613cbb32ebcd432f0129e5d701588df0c82a87565b171fa109,2026-04-24T22:47:38.770918+00:00,ok
ESMA35-43-3448,esma,esma_esma35_43_3448,Guidelines on MiFID II product governance requirements,guideline,https://www.esma.europa.eu/sites/default/files/2023-08/ESMA35-43-3448_Guidelines_on_product_governance.pdf,2023-10-03,docs/guidance/esma/esma_esma35_43_3448.pdf,30e2fb1a95393d9b080cd76e4f11223e56ad7064455f26b4ed2661f0733db1a1,2026-04-24T22:47:41.741176+00:00,ok
ESMA35-43-3172,esma,esma_esma35_43_3172,Guidelines on certain aspects of the MiFID II suitability requirements [Revised],guideline,https://www.esma.europa.eu/sites/default/files/2023-04/ESMA35-43-3172_Guidelines_on_certain_aspects_of_the_MiFID_II_suitability_requirements.pdf,2023-10-03,docs/guidance/esma/esma_esma35_43_3172.pdf,84afcd4d0c5da3d1157b011789c63ca66bbd64a2af49e5e57efd335b16c2710b,2026-04-24T22:47:49.258366+00:00,ok
esma:esma_guidelines_on_certain_aspects_of_the_mifid_ii_compliance_functio,esma,esma_guidelines_on_certain_aspects_of_the_mifid_ii_compliance_functio,Guidelines on certain aspects of the MiFID II compliance function  requirements,guideline,https://www.esma.europa.eu/sites/default/files/library/guidelines_on_certain_aspects_of_mifid_ii_compliance_function_requirements.pdf,2021-06-06,docs/guidance/esma/esma_guidelines_on_certain_aspects_of_the_mifid_ii_compliance_functio.pdf,6cd3e74d24364f6d1d2ec022a3041018c2bad1b8b3b10707187c8ca0a737068d,2026-04-24T22:47:52.248383+00:00,ok
ESMA35-43-3006,esma,esma_esma35_43_3006,Guidelines  on  certain  aspects  of  the  MiFID  II  appropriateness  and execution-only requirements,guideline,https://www.esma.europa.eu/sites/default/files/library/esma35-43-3006_gls_on_certain_aspects_of_the_mifid_ii_appropriateness_and_execution-only_requirements_en.pdf,2022-11-12,docs/guidance/esma/esma_esma35_43_3006.pdf,a4b02f5af085e047823e561db1656a5ec5e9612c2934eb57ae01eb2e10cc243b,2026-04-24T22:47:55.283396+00:00,ok
ESMA35-43-3565,esma,esma_esma35_43_3565,Guidelines on certain aspects of the MiFID II remuneration requirements,guideline,https://www.esma.europa.eu/sites/default/files/2023-04/ESMA35-43-3565_Guidelines_on_certain_aspects_of_the_MiFID_II_remuneration_requirements.pdf,2023-10-03,docs/guidance/esma/esma_esma35_43_3565.pdf,8d6c89c33404f3122e4cad7f7cdde4dd8ed5dd6091a8773a59b4c01ded00f4e5,2026-04-24T22:47:58.293513+00:00,ok
ESMA34-49-173,esma,esma_esma34_49_173,Guidelines on the reporting to competent authorities under article 37 of the MMF Regulation,guideline,https://www.esma.europa.eu/sites/default/files/library/esma34-49-173_guidelines_on_mmf_reporting_en.pdf,2020-08-22,docs/guidance/esma/esma_esma34_49_173.pdf,8fe285d8c9a69e45e10133c941efaedbc2176ae7fbb0c6094b0f2cb9ed0928c5,2026-04-24T22:48:01.332020+00:00,ok
ESMA34-49-115,esma,esma_esma34_49_115,Guidelines on stress test scenarios,guideline,https://www.esma.europa.eu/sites/default/files/library/esma34-49-115_mmf_guidelines_on_stress_tests.pdf,2018-07-21,docs/guidance/esma/esma_esma34_49_115.pdf,e50cab98474782116dcdb631320b56d911c8864bbcc2ae05ab6c5c7c5b940a2b,2026-04-24T22:48:04.368306+00:00,ok
ESMA34-49-172,esma,esma_esma34_49_172,"Guidelines on stress test scenarios
Updated",guideline,https://www.esma.europa.eu/sites/default/files/library/esma34-49-172_guidelines_on_mmf_stress_tests_en.pdf,2020-05-03,docs/guidance/esma/esma_esma34_49_172.pdf,69e15b050d5fd5b2022f848326cd83376e5e144b3cb6325e11fa5ccb8df4ba32,2026-04-24T22:48:07.417587+00:00,ok
ESMA34-49-291,esma,esma_esma34_49_291,"Guidelines on stress test scenarios
Updated",guideline,https://www.esma.europa.eu/sites/default/files/library/esma34-49-291_2020_guidelines_on_mmf_stress.pdf,2021-08-29,docs/guidance/esma/esma_esma34_49_291.pdf,6610ec44844518f295ddae26282b8cc30691e6320be44b32bc0165b3d94710b8,2026-04-24T22:48:08.847697+00:00,ok
esma:esma_guidelines_on_stress_test_scenarios_updated,esma,esma_guidelines_on_stress_test_scenarios_updated,"Guidelines on stress test scenarios
Updated",guideline,https://www.esma.europa.eu/sites/default/files/library/ESMA_34-49-495_Guidelines_on_stress_test_scenarios.pdf,2023-03-27,docs/guidance/esma/esma_guidelines_on_stress_test_scenarios_updated.pdf,94447a58ccac0b6e6dec4ed051bdda0f88b54ddea9105e3d608201391d4e46dc,2026-04-24T22:48:10.352492+00:00,ok
